Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Season,AgeGroup,Gender
1185,CA-2015-127131,2015-11-24,2015-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Washington,Seattle,98103.0,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12.096,Fall,18-35,Male
1186,CA-2015-127131,2015-11-24,2015-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Washington,Seattle,98103.0,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,Fall,18-35,Male
1187,CA-2015-127131,2015-11-24,2015-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Washington,Seattle,98103.0,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,25.92,Fall,18-35,Male
1188,CA-2015-127131,2015-11-24,2015-11-30,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Washington,Seattle,98103.0,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,Fall,18-35,Male
1189,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,California,Los Angeles,90036.0,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,Winter,18-35,Female
1190,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,California,Los Angeles,90036.0,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.536,Winter,18-35,Female
1191,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,California,Los Angeles,90036.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,Winter,18-35,Female
1192,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,California,Los Angeles,90036.0,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,223.92,Winter,18-35,Female
1193,CA-2018-117212,2018-02-26,2018-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,California,Los Angeles,90036.0,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12,Winter,18-35,Female
1194,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Florida,Coral Springs,33065.0,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,Fall,18-35,Female
1195,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Florida,Coral Springs,33065.0,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,15.712,Fall,18-35,Female
1196,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Florida,Coral Springs,33065.0,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",24.672,Fall,18-35,Female
1197,US-2016-130519,2016-09-15,2016-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Florida,Coral Springs,33065.0,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",55.968,Fall,18-35,Female
1198,CA-2017-130946,2017-08-04,2017-12-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Texas,Houston,77041.0,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,Spring,18-35,Female
1199,CA-2017-130946,2017-08-04,2017-12-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Texas,Houston,77041.0,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,95.984,Spring,18-35,Female
1200,CA-2017-130946,2017-08-04,2017-12-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Texas,Houston,77041.0,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.792,Spring,18-35,Female
1201,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Colorado,Denver,80219.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,Summer,<18,Female
1202,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Colorado,Denver,80219.0,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1.872,Summer,<18,Female
1203,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Colorado,Denver,80219.0,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352,Summer,<18,Female
1204,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Colorado,Denver,80219.0,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,Summer,<18,Female
1205,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Colorado,Denver,80219.0,West,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,Summer,<18,Female
1206,CA-2018-133235,2018-01-08,2018-04-08,First Class,LH-16750,Larry Hughes,Consumer,United States,North Carolina,Charlotte,28205.0,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,Summer,<18,Female
1207,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York,New York City,10009.0,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,Summer,18-35,Female
1208,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York,New York City,10009.0,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,9.144,Summer,18-35,Female
1209,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York,New York City,10009.0,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,14.07,Summer,18-35,Female
1210,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York,New York City,10009.0,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,Summer,18-35,Female
1211,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York,New York City,10009.0,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,Summer,18-35,Female
1212,CA-2017-137050,2017-07-14,2017-07-18,Second Class,SW-20755,Steven Ward,Corporate,United States,New York,New York City,10009.0,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.136,Summer,18-35,Female
1213,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.372,Fall,36-60,Female
1214,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,Fall,36-60,Female
1215,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,Fall,36-60,Female
1216,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,Fall,36-60,Female
1217,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,Fall,36-60,Female
1218,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,Fall,36-60,Female
1219,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,Fall,36-60,Female
1220,US-2018-118087,2018-09-09,2018-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,1931.958,Fall,36-60,Female
1221,CA-2015-110184,2015-12-07,2015-07-16,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,California,Los Angeles,90036.0,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,Summer,60+,Female
1222,CA-2015-110184,2015-12-07,2015-07-16,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,California,Los Angeles,90036.0,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,255.936,Summer,60+,Female
1223,CA-2017-126004,2017-04-12,2017-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York,New York City,10024.0,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,Winter,60+,Female
1224,CA-2017-126004,2017-04-12,2017-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York,New York City,10024.0,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,Winter,60+,Female
1225,CA-2017-126004,2017-04-12,2017-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York,New York City,10024.0,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,Winter,60+,Female
1226,CA-2017-126004,2017-04-12,2017-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York,New York City,10024.0,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,Winter,60+,Female
1227,CA-2017-126004,2017-04-12,2017-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York,New York City,10024.0,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,Winter,60+,Female
1228,CA-2017-126004,2017-04-12,2017-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York,New York City,10024.0,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,Winter,60+,Female
1229,CA-2018-100013,2018-06-11,2018-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,California,Los Angeles,90045.0,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,Fall,18-35,Female
1230,CA-2018-100013,2018-06-11,2018-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,California,Los Angeles,90045.0,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,8.73,Fall,18-35,Female
1231,CA-2018-100013,2018-06-11,2018-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,California,Los Angeles,90045.0,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,Fall,18-35,Female
1232,CA-2016-132570,2016-10-31,2016-02-11,Second Class,KT-16480,Kean Thornton,Consumer,United States,New York,Buffalo,14215.0,East,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,Fall,<18,Female
1233,CA-2016-132570,2016-10-31,2016-02-11,Second Class,KT-16480,Kean Thornton,Consumer,United States,New York,Buffalo,14215.0,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,Fall,<18,Female
1234,CA-2017-153682,2017-05-30,2017-01-06,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Ohio,Cincinnati,45231.0,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,Spring,18-35,Male
1235,CA-2017-144344,2017-10-28,2017-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Florida,Boynton Beach,33437.0,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,Fall,<18,Female
1236,CA-2017-144344,2017-10-28,2017-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Florida,Boynton Beach,33437.0,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,Fall,<18,Female
1237,CA-2017-144344,2017-10-28,2017-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Florida,Boynton Beach,33437.0,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,Fall,<18,Female
1238,CA-2017-144344,2017-10-28,2017-10-28,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Florida,Boynton Beach,33437.0,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,Fall,<18,Female
1239,CA-2015-127012,2015-11-08,2015-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Washington,Seattle,98105.0,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,Summer,<18,Female
1240,CA-2015-127012,2015-11-08,2015-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Washington,Seattle,98105.0,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,Summer,<18,Female
1241,CA-2015-127012,2015-11-08,2015-08-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Washington,Seattle,98105.0,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,Summer,<18,Female
1242,CA-2017-128727,2017-08-29,2017-04-09,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York,New York City,10024.0,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,Summer,36-60,Male
1243,US-2017-162859,2017-02-15,2017-02-22,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York,New York City,10009.0,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,Winter,<18,Female
1244,US-2017-162859,2017-02-15,2017-02-22,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York,New York City,10009.0,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,Winter,<18,Female
1245,CA-2018-133641,2018-05-14,2018-05-21,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Mississippi,Gulfport,39503.0,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,Spring,36-60,Female
1246,CA-2015-168494,2015-12-12,2015-12-14,Second Class,NP-18700,Nora Preis,Consumer,United States,California,Fresno,93727.0,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,Winter,18-35,Female
1247,CA-2015-168494,2015-12-12,2015-12-14,Second Class,NP-18700,Nora Preis,Consumer,United States,California,Fresno,93727.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,Winter,18-35,Female
1248,CA-2015-168494,2015-12-12,2015-12-14,Second Class,NP-18700,Nora Preis,Consumer,United States,California,Fresno,93727.0,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,Winter,18-35,Female
1249,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York,New York City,10009.0,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,Winter,18-35,Female
1250,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York,New York City,10009.0,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,Winter,18-35,Female
1251,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York,New York City,10009.0,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,Winter,18-35,Female
1252,CA-2018-115602,2018-12-18,2018-12-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York,New York City,10009.0,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,Winter,18-35,Female
1253,CA-2016-154956,2016-04-07,2016-09-07,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Wisconsin,Milwaukee,53209.0,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,Summer,60+,Female
1254,CA-2018-144638,2018-10-03,2018-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pennsylvania,Chester,19013.0,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,Spring,36-60,Female
1255,CA-2018-144638,2018-10-03,2018-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pennsylvania,Chester,19013.0,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,Spring,36-60,Female
1256,CA-2018-144638,2018-10-03,2018-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pennsylvania,Chester,19013.0,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,Spring,36-60,Female
1257,CA-2018-144638,2018-10-03,2018-03-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pennsylvania,Chester,19013.0,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,Spring,36-60,Female
1258,US-2017-168620,2017-12-24,2017-12-28,Second Class,RB-19795,Ross Baird,Home Office,United States,North Carolina,Charlotte,28205.0,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,Winter,18-35,Female
1259,US-2017-168620,2017-12-24,2017-12-28,Second Class,RB-19795,Ross Baird,Home Office,United States,North Carolina,Charlotte,28205.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,Winter,18-35,Female
1260,US-2017-168620,2017-12-24,2017-12-28,Second Class,RB-19795,Ross Baird,Home Office,United States,North Carolina,Charlotte,28205.0,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,Winter,18-35,Female
1261,CA-2018-117079,2018-10-23,2018-10-27,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Florida,Jacksonville,32216.0,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,Fall,18-35,Male
1262,US-2017-144393,2017-10-28,2017-04-11,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,North Carolina,Greenville,27834.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,Fall,18-35,Female
1263,CA-2018-105053,2018-07-07,2018-09-07,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,New York,Long Beach,11561.0,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,Summer,<18,Female
1264,CA-2017-155992,2017-01-10,2017-02-10,First Class,CC-12220,Chris Cortes,Consumer,United States,Indiana,La Porte,46350.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,Fall,36-60,Male
1265,CA-2017-155992,2017-01-10,2017-02-10,First Class,CC-12220,Chris Cortes,Consumer,United States,Indiana,La Porte,46350.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,Fall,36-60,Male
1266,CA-2018-110380,2018-02-09,2018-07-09,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,California,San Francisco,94122.0,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,Fall,36-60,Male
